status_published,id,participation
"2017-11-02 05:06:00",3479,210
"2017-11-02 04:58:00",3480,30
"2017-11-02 04:55:00",3481,33
"2017-11-02 01:42:00",3482,9
"2017-11-01 21:39:00",3483,85
"2017-11-01 09:32:00",3484,183
"2017-11-01 01:31:00",3485,17
"2017-11-01 01:25:00",3486,1770
"2017-10-31 22:31:00",3487,186
"2017-10-31 06:16:00",3488,206
"2017-10-31 00:42:00",3489,1363
"2017-10-31 00:16:00",3490,8
"2017-10-30 22:21:00",3491,26
"2017-10-30 22:06:00",3492,23
"2017-10-30 22:02:00",3493,19
"2017-10-30 08:19:00",3494,41
"2017-10-30 08:16:00",3495,27
"2017-10-30 04:19:00",3496,142
"2017-10-30 00:42:00",3497,8
"2017-10-29 06:01:00",3498,479
"2017-10-28 22:53:00",3499,1936
"2017-10-28 20:14:00",3500,68
"2017-10-28 00:56:00",3501,9
"2017-10-27 22:33:00",3502,1701
"2017-10-27 10:13:00",3503,63
"2017-10-27 01:12:00",3504,1962
"2017-10-27 00:27:00",3505,50
"2017-10-26 23:48:00",3506,6
"2017-10-26 22:58:00",3507,233
"2017-10-25 09:28:00",3508,10
"2017-10-25 05:52:00",3509,579
"2017-10-24 03:05:00",3510,8
"2017-10-23 04:35:00",3511,3
"2017-10-23 02:56:00",3512,76
"2017-10-23 02:19:00",3513,754
"2017-10-22 23:09:00",3514,1394
"2017-10-22 07:54:00",3515,239
"2017-10-22 07:46:00",3516,227
"2017-10-22 02:19:00",3517,6
"2017-10-21 02:28:00",3518,8
"2017-10-20 22:35:00",3519,1988
"2017-10-20 05:02:00",3520,7
"2017-10-20 00:13:00",3521,1137
"2017-10-19 05:53:00",3522,9
"2017-10-19 00:36:00",3523,972
"2017-10-18 07:51:00",3524,26
"2017-10-18 06:21:00",3525,2383
"2017-10-18 01:50:00",3526,14
"2017-10-17 23:51:00",3527,241
"2017-10-17 19:02:00",3528,168
"2017-10-17 01:59:00",3529,14
"2017-10-16 22:08:00",3530,1573
"2017-10-15 23:49:00",3531,7066
"2017-10-15 23:41:00",3532,13
"2017-10-14 07:19:00",3533,1408
"2017-10-14 01:13:00",3534,387
"2017-10-14 01:07:00",3535,5
"2017-10-13 04:48:00",3536,1732
"2017-10-13 02:20:00",3537,10
"2017-10-13 02:19:00",3538,3
"2017-10-11 23:16:00",3539,988
"2017-10-11 00:39:00",3540,1120
"2017-10-11 00:37:00",3541,11
"2017-10-09 23:51:00",3542,34
"2017-10-09 23:46:00",3543,9
"2017-10-09 01:01:00",3544,1204
"2017-10-08 23:03:00",3545,97
"2017-10-08 23:02:00",3546,61
"2017-10-08 22:54:00",3547,3
"2017-10-08 00:24:00",3548,7
"2017-10-07 20:24:00",3549,98
"2017-10-07 05:57:00",3550,9
"2017-10-07 00:56:00",3551,1052
"2017-10-06 23:06:00",3552,586
"2017-10-06 01:04:00",3553,11
"2017-10-05 23:42:00",3554,777
"2017-10-05 09:02:00",3555,25
"2017-10-05 00:18:00",3556,541
"2017-10-04 07:47:00",3557,75
"2017-10-04 03:19:00",3558,5
"2017-10-03 23:28:00",3559,1046
"2017-10-03 22:55:00",3560,72
"2017-10-03 22:53:00",3561,57
"2017-10-03 02:32:00",3562,867
"2017-10-03 01:07:00",3563,7
"2017-10-03 00:23:00",3564,45
"2017-10-02 11:45:00",3565,142
"2017-10-02 02:06:00",3566,5
"2017-10-01 23:25:00",3567,911
"2017-09-30 23:25:00",3568,1135
"2017-09-29 23:16:00",3569,1068
"2017-09-29 22:22:00",3570,72
"2017-09-29 22:17:00",3571,13
"2017-09-29 22:11:00",3572,40
"2017-09-29 22:04:00",3573,74
"2017-09-29 07:20:00",3574,36
"2017-09-29 07:15:00",3575,20
"2017-09-29 07:07:00",3576,12
"2017-09-29 07:02:00",3577,23
"2017-09-29 07:00:00",3578,12
"2017-09-28 22:44:00",3579,1048
"2017-09-27 00:22:00",3580,465
"2017-09-25 23:07:00",3581,38
"2017-09-25 23:01:00",3582,22
"2017-09-25 22:59:00",3583,18
"2017-09-25 22:54:00",3584,11
"2017-09-25 22:52:00",3585,9
"2017-09-25 22:46:00",3586,15
"2017-09-25 22:43:00",3587,78
"2017-09-25 22:20:00",3588,57
"2017-09-24 23:50:00",3589,879
"2017-09-24 00:25:00",3590,1194
"2017-09-22 08:56:00",3591,18
"2017-09-22 08:52:00",3592,33
"2017-09-22 08:50:00",3593,96
"2017-09-22 08:45:00",3594,33
"2017-09-22 08:40:00",3595,11
"2017-09-22 00:35:00",3596,734
"2017-09-21 02:24:00",3597,395
"2017-09-19 03:13:00",3598,55
"2017-09-18 05:51:00",3599,937
"2017-09-18 03:45:00",3600,85
"2017-09-18 00:39:00",3601,42
"2017-09-17 07:55:00",3602,41
"2017-09-16 22:57:00",3603,1495
"2017-09-16 08:00:00",3604,101
"2017-09-16 07:57:00",3605,27
"2017-09-16 07:55:00",3606,35
"2017-09-16 03:34:00",3607,1152
"2017-09-15 23:48:00",3608,65
"2017-09-15 01:21:00",3609,1174
"2017-09-14 23:04:00",3610,125
"2017-09-14 21:59:00",3611,84
"2017-09-13 11:20:00",3612,155
"2017-09-12 19:39:00",3613,104
"2017-09-11 22:52:00",3614,1404
"2017-09-09 22:43:00",3615,939
"2017-09-08 23:43:00",3616,2423
"2017-09-08 01:37:00",3617,170
"2017-09-07 10:47:00",3618,34
"2017-09-07 02:24:00",3619,97
"2017-09-05 08:40:00",3620,119
"2017-09-04 12:13:00",3621,152
"2017-09-04 10:26:00",3622,20
"2017-09-04 02:36:00",3623,30
"2017-09-04 02:31:00",3624,70
"2017-08-31 22:46:00",3625,332
"2017-08-31 07:40:00",3626,26
"2017-08-31 04:22:00",3627,7
"2017-08-29 22:40:00",3628,740
"2017-08-29 06:30:00",3629,23
"2017-08-29 06:00:00",3630,120
"2017-08-27 22:06:00",3631,438
"2017-08-27 09:16:00",3632,41
"2017-08-26 22:28:00",3633,13
"2017-08-26 21:09:00",3634,104
"2017-08-26 09:41:00",3635,71
"2017-08-25 23:04:00",3636,874
"2017-08-24 23:24:00",3637,747
"2017-08-24 01:31:00",3638,37
"2017-08-23 22:19:00",3639,819
"2017-08-23 10:56:00",3640,13
"2017-08-23 10:56:00",3641,4
"2017-08-23 10:42:00",3642,17
"2017-08-23 10:38:00",3643,5
"2017-08-22 22:08:00",3644,523
"2017-08-22 05:36:00",3645,328
"2017-08-20 22:55:00",3646,337
"2017-08-20 22:09:00",3647,21
"2017-08-20 09:37:00",3648,12
"2017-08-20 09:34:00",3649,13
"2017-08-19 09:06:00",3650,335
"2017-08-19 08:04:00",3651,150
"2017-08-19 06:15:00",3652,47
"2017-08-17 08:55:00",3653,306
"2017-08-16 09:13:00",3654,105
"2017-08-16 07:59:00",3655,393
"2017-08-16 07:23:00",3656,13
"2017-08-15 05:03:00",3657,184
"2017-08-14 03:27:00",3658,23
"2017-08-13 04:47:00",3659,17
"2017-08-12 02:14:00",3660,55
"2017-08-12 01:16:00",3661,12
"2017-08-11 02:53:00",3662,103
"2017-08-11 02:16:00",3663,12
"2017-08-09 05:53:00",3664,10
"2017-08-09 02:11:00",3665,2
"2017-08-09 02:11:00",3666,1
"2017-08-08 10:23:00",3667,17
"2017-08-08 02:28:00",3668,168
"2017-08-07 04:29:00",3669,20
"2017-08-07 00:41:00",3670,169
"2017-08-06 23:09:00",3671,36
"2017-08-06 02:36:00",3672,14
"2017-08-06 01:35:00",3673,4
"2017-08-06 01:30:00",3674,3
"2017-08-05 04:43:00",3675,352
"2017-08-05 03:08:00",3676,15
"2017-08-04 09:32:00",3677,0
"2017-08-04 08:30:00",3678,2
"2017-08-04 08:25:00",3679,1
"2017-08-04 08:22:00",3680,3
"2017-08-04 08:20:00",3681,2
"2017-08-04 08:13:00",3682,1
"2017-08-04 08:03:00",3683,0
"2017-08-04 08:01:00",3684,3
"2017-08-04 07:59:00",3685,0
"2017-08-04 07:57:00",3686,3
"2017-08-04 01:22:00",3687,143
"2017-08-04 00:10:00",3688,27
"2017-08-03 23:53:00",3689,1
"2017-08-03 09:22:00",3690,6
"2017-08-03 09:22:00",3691,4
"2017-08-02 06:17:00",3692,12
"2017-08-01 08:55:00",3693,9
"2017-08-01 04:01:00",3694,5
"2017-08-01 03:01:00",3695,307
"2017-08-01 01:47:00",3696,47
"2017-07-31 05:48:00",3697,4
"2017-07-31 05:12:00",3698,229
"2017-07-31 04:49:00",3699,26
"2017-07-30 00:43:00",3700,22
"2017-07-29 08:56:00",3701,4
"2017-07-29 05:39:00",3702,51
"2017-07-28 08:07:00",3703,3
"2017-07-28 07:58:00",3704,21
"2017-07-28 05:23:00",3705,292
"2017-07-28 04:06:00",3706,34
"2017-07-28 03:47:00",3707,14
"2017-07-27 08:19:00",3708,0
"2017-07-27 04:32:00",3709,231
"2017-07-27 04:26:00",3710,3
"2017-07-27 03:04:00",3711,55
"2017-07-27 00:51:00",3712,97
"2017-07-26 09:37:00",3713,3
"2017-07-25 09:00:00",3714,3
"2017-07-25 07:04:00",3715,17
"2017-07-24 04:04:00",3716,354
"2017-07-24 01:55:00",3717,25
"2017-07-24 00:45:00",3718,8
"2017-07-24 00:16:00",3719,358
"2017-07-23 06:07:00",3720,6
"2017-07-23 06:02:00",3721,2
"2017-07-23 05:59:00",3722,2
"2017-07-23 04:01:00",3723,4
"2017-07-23 03:18:00",3724,12
"2017-07-23 03:11:00",3725,11
"2017-07-22 03:49:00",3726,2
"2017-07-22 03:19:00",3727,4
"2017-07-20 11:03:00",3728,0
"2017-07-20 10:50:00",3729,5
"2017-07-20 03:15:00",3730,0
"2017-07-19 08:48:00",3731,2
"2017-07-18 06:24:00",3732,8
"2017-07-18 04:22:00",3733,2
"2017-07-18 00:10:00",3734,7
"2017-07-17 23:50:00",3735,5
"2017-07-17 23:30:00",3736,6
"2017-07-17 08:38:00",3737,0
"2017-07-17 07:13:00",3738,1
"2017-07-17 07:11:00",3739,0
"2017-07-17 07:11:00",3740,0
"2017-07-17 06:47:00",3741,4
"2017-07-17 06:42:00",3742,1
"2017-07-17 06:33:00",3743,2
"2017-07-17 03:25:00",3744,5
"2017-07-17 02:47:00",3745,3
"2017-07-17 02:45:00",3746,1
"2017-07-17 02:10:00",3747,2
"2017-07-17 00:50:00",3748,717
"2017-07-17 00:27:00",3749,4
"2017-07-15 04:20:00",3750,15
"2017-07-14 02:19:00",3751,8
"2017-07-13 09:24:00",3752,0
"2017-07-13 09:13:00",3753,2
"2017-07-13 09:11:00",3754,1
"2017-07-12 23:45:00",3755,7
"2017-07-12 07:58:00",3756,1
"2017-07-11 08:58:00",3757,1
"2017-07-11 03:27:00",3758,15
"2017-07-11 03:05:00",3759,10
"2017-07-11 02:14:00",3760,3
"2017-07-11 01:59:00",3761,7
"2017-07-10 23:25:00",3762,4
"2017-07-10 08:41:00",3763,0
"2017-07-10 08:41:00",3764,0
"2017-07-10 04:38:00",3765,3
"2017-07-10 03:44:00",3766,3
"2017-07-10 03:29:00",3767,3
"2017-07-10 03:18:00",3768,1
"2017-07-10 03:16:00",3769,3
"2017-07-10 00:52:00",3770,5
"2017-07-09 05:51:00",3771,1
"2017-07-09 05:03:00",3772,26
"2017-07-09 04:19:00",3773,3
"2017-07-09 04:14:00",3774,2
"2017-07-09 04:00:00",3775,4
"2017-07-08 07:17:00",3776,1
"2017-07-08 07:09:00",3777,0
"2017-07-07 23:22:00",3778,1
"2017-07-07 23:21:00",3779,3
"2017-07-07 23:19:00",3780,1
"2017-07-07 09:00:00",3781,1
"2017-07-06 21:35:00",3782,13
"2017-07-06 08:18:00",3783,0
"2017-07-06 05:52:00",3784,11
"2017-07-06 02:02:00",3785,4
"2017-07-05 05:24:00",3786,3
"2017-07-04 09:48:00",3787,1
"2017-07-04 04:53:00",3788,1
"2017-07-04 03:51:00",3789,2
"2017-07-04 03:50:00",3790,5
"2017-07-04 01:58:00",3791,10
"2017-07-03 09:13:00",3792,1
"2017-07-03 09:07:00",3793,1
"2017-07-03 05:24:00",3794,6
"2017-07-03 05:21:00",3795,0
"2017-07-03 05:20:00",3796,0
"2017-07-03 05:17:00",3797,2
"2017-07-02 02:13:00",3798,10
"2017-07-01 09:53:00",3799,1
"2017-06-30 22:08:00",3800,2
"2017-06-30 08:20:00",3801,2
"2017-06-30 05:42:00",3802,7
"2017-06-29 09:13:00",3803,1
"2017-06-29 01:30:00",3804,1
"2017-06-28 08:26:00",3805,1
"2017-06-28 04:50:00",3806,7
"2017-06-27 23:04:00",3807,2
"2017-06-27 05:28:00",3808,1
"2017-06-27 05:08:00",3809,2
"2017-06-27 04:28:00",3810,4
"2017-06-27 04:25:00",3811,2
"2017-06-26 07:46:00",3812,1
"2017-06-26 06:15:00",3813,1
"2017-06-26 06:13:00",3814,1
"2017-06-26 05:35:00",3815,2
"2017-06-26 05:22:00",3816,0
"2017-06-26 02:44:00",3817,140
"2017-06-26 01:51:00",3818,2
"2017-06-26 01:50:00",3819,2
"2017-06-26 01:28:00",3820,4
"2017-06-24 07:34:00",3821,1
"2017-06-24 05:15:00",3822,2
"2017-06-24 03:34:00",3823,2
"2017-06-24 03:31:00",3824,0
"2017-06-23 19:45:00",3825,2
"2017-06-23 19:44:00",3826,3
"2017-06-23 09:24:00",3827,1
"2017-06-23 04:54:00",3828,3
"2017-06-23 03:55:00",3829,2
"2017-06-23 03:45:00",3830,1
"2017-06-23 03:13:00",3831,3
"2017-06-22 21:59:00",3832,3
"2017-06-22 09:15:00",3833,7
"2017-06-21 04:00:00",3834,2
"2017-06-21 03:59:00",3835,2
"2017-06-21 03:58:00",3836,0
"2017-06-21 03:35:00",3837,2
"2017-06-21 03:30:00",3838,2
"2017-06-18 23:23:00",3839,0
"2017-06-18 23:15:00",3840,1
"2017-06-17 05:00:00",3841,2
"2017-06-17 02:05:00",3842,2
"2017-06-16 09:14:00",3843,3
"2017-06-16 09:12:00",3844,1
"2017-06-16 09:09:00",3845,4
"2017-06-02 07:25:00",3846,5
"2017-06-02 07:23:00",3847,7
"2018-06-12 01:04:00",3848,760
"2018-06-11 08:31:00",3849,6840
"2018-06-11 04:48:00",3850,428
"2018-06-09 12:29:00",3851,843
"2018-06-09 08:28:00",3852,10234
"2018-06-09 07:19:00",3853,350
"2018-06-08 12:27:00",3854,1062
"2018-06-08 08:26:00",3855,8542
"2018-06-07 15:39:00",3856,739
"2018-06-07 12:24:00",3857,529
"2018-06-07 11:50:00",3858,783
"2018-06-07 07:44:00",3859,9361
"2018-06-06 09:39:00",3860,1856
"2018-06-06 07:40:00",3861,1013
"2018-06-06 07:33:00",3862,217
"2018-06-03 08:30:00",3863,5630
"2018-06-02 12:02:00",3864,2092
"2018-06-02 08:28:00",3865,7747
"2018-06-02 04:32:00",3866,384
"2018-06-01 06:07:00",3867,592
"2018-05-31 08:35:00",3868,6853
"2018-05-31 04:46:00",3869,657
"2018-05-30 09:12:00",3870,285
"2018-05-29 08:36:00",3871,8509
"2018-05-27 09:15:00",3872,5438
"2018-05-26 02:25:00",3873,6388
"2018-05-25 12:25:00",3874,1353
"2018-05-25 08:23:00",3875,9068
"2018-05-25 02:03:00",3876,409
"2018-05-24 08:25:00",3877,6174
"2018-05-24 01:45:00",3878,471
"2018-05-23 08:30:00",3879,2502
"2018-05-22 22:44:00",3880,298
"2018-05-20 12:17:00",3881,2375
"2018-05-20 08:19:00",3882,7084
"2018-05-19 08:33:00",3883,8540
"2018-05-19 03:19:00",3884,219
"2018-05-18 08:52:00",3885,8938
"2018-05-17 08:30:00",3886,5762
"2018-05-17 03:30:00",3887,596
"2018-05-13 08:40:00",3888,5554
"2018-05-12 02:51:00",3889,773
"2018-05-11 03:33:00",3890,220
"2018-05-10 11:57:00",3891,1365
"2018-05-10 08:00:00",3892,8824
"2018-05-09 08:17:00",3893,11909
"2018-05-09 01:25:00",3894,355
"2018-05-05 12:15:00",3895,2252
"2018-05-05 06:22:00",3896,3060
"2018-05-05 05:05:00",3897,657
"2018-05-04 09:25:00",3898,9121
"2018-05-03 08:43:00",3899,6270
"2018-05-02 07:55:00",3900,347
"2018-05-02 07:28:00",3901,742
"2018-04-27 13:33:00",3902,294
"2018-04-26 05:31:00",3903,601
"2018-04-25 01:58:00",3904,788
"2018-04-24 07:49:00",3905,560
"2018-04-19 22:48:00",3906,1443
"2018-04-19 07:51:00",3907,509
"2018-04-18 06:32:00",3908,447
"2018-04-17 01:57:00",3909,313
"2018-04-16 20:08:00",3910,417
"2018-04-07 00:01:00",3911,332
"2018-04-05 07:43:00",3912,206
"2018-04-05 02:57:00",3913,372
"2018-04-04 04:59:00",3914,480
"2018-04-02 23:14:00",3915,517
"2018-04-02 12:17:00",3916,155
"2018-04-01 01:18:00",3917,131
"2018-03-31 10:40:00",3918,271
"2018-03-31 03:04:00",3919,168
"2018-03-30 03:23:00",3920,194
"2018-03-30 00:33:00",3921,327
"2018-03-28 12:21:00",3922,202
"2018-03-27 05:27:00",3923,233
"2018-03-26 02:00:00",3924,857
"2018-03-25 08:37:00",3925,355
"2018-03-24 01:12:00",3926,279
"2018-03-22 22:59:00",3927,709
"2018-03-20 09:32:00",3928,210
"2018-03-20 09:01:00",3929,333
"2018-03-13 09:42:00",3930,419
"2018-03-11 00:56:00",3931,210
"2018-03-10 08:19:00",3932,362
"2018-03-08 03:06:00",3933,496
"2018-03-06 08:34:00",3934,236
"2018-03-06 07:39:00",3935,347
"2018-02-27 06:26:00",3936,319
"2018-02-26 06:49:00",3937,243
"2018-02-26 06:37:00",3938,196
"2018-02-26 06:29:00",3939,59
"2018-02-23 23:20:00",3940,429
"2018-02-22 04:06:00",3941,494
"2018-02-18 03:29:00",3942,477
"2018-02-14 10:58:00",3943,990
"2018-02-14 03:13:00",3944,146
"2018-02-14 03:11:00",3945,84
"2018-02-06 06:42:00",3946,137
"2018-02-02 23:32:00",3947,342
"2018-01-30 23:10:00",3948,141
"2018-01-30 08:47:00",3949,128
"2018-01-29 11:57:00",3950,103
"2018-01-29 07:37:00",3951,422
"2018-01-23 05:32:00",3952,133
"2018-01-15 12:01:00",3953,104
"2018-01-13 06:37:00",3954,184
"2018-01-01 08:57:00",3955,377
"2017-12-29 09:02:00",3956,176
"2017-12-28 13:03:00",3957,84
"2017-12-28 08:09:00",3958,265
"2017-12-28 07:08:00",3959,56
"2017-12-28 00:08:00",3960,137
"2017-12-25 12:22:00",3961,187
"2017-12-22 09:01:00",3962,458
"2017-12-21 23:41:00",3963,125
"2017-12-21 12:25:00",3964,205
"2017-12-19 10:07:00",3965,125
"2017-12-19 01:56:00",3966,115
"2017-12-15 04:07:00",3967,179
"2017-12-15 02:27:00",3968,97
"2017-12-13 09:15:00",3969,397
"2017-12-12 05:21:00",3970,96
"2017-12-10 06:23:00",3971,161
"2017-12-09 11:13:00",3972,82
"2018-06-12 21:08:00",3973,1050
"2018-06-12 07:19:00",3974,1297
"2018-06-12 03:05:00",3975,2
"2018-06-12 01:52:00",3976,18
"2018-06-12 01:37:00",3977,10
"2018-06-12 01:36:00",3978,703
"2018-06-11 21:03:00",3979,809
"2018-06-11 07:58:00",3980,24
"2018-06-11 07:20:00",3981,31
"2018-06-11 07:20:00",3982,998
"2018-06-11 02:50:00",3983,19
"2018-06-11 01:47:00",3984,25
"2018-06-11 01:42:00",3985,1351
"2018-06-10 21:03:00",3986,1071
"2018-06-10 07:23:00",3987,41
"2018-06-10 07:15:00",3988,2230
"2018-06-10 03:13:00",3989,369
"2018-06-10 01:39:00",3990,586
"2018-06-09 21:09:00",3991,1325
"2018-06-09 08:41:00",3992,7
"2018-06-09 08:03:00",3993,746
"2018-06-09 07:14:00",3994,617
"2018-06-09 01:36:00",3995,1258
"2018-06-08 22:43:00",3996,336
"2018-06-08 21:06:00",3997,722
"2018-06-08 07:21:00",3998,25
"2018-06-08 07:06:00",3999,1528
"2018-06-08 03:18:00",4000,550
"2018-06-08 01:45:00",4001,559
"2018-06-07 21:07:00",4002,952
"2018-06-07 07:28:00",4003,72
"2018-06-07 07:23:00",4004,26
"2018-06-07 07:16:00",4005,1241
"2018-06-07 02:51:00",4006,555
"2018-06-07 01:42:00",4007,520
"2018-06-06 21:40:00",4008,22
"2018-06-06 21:02:00",4009,748
"2018-06-06 07:34:00",4010,45
"2018-06-06 07:16:00",4011,1040
"2018-06-06 03:34:00",4012,197
"2018-06-06 01:45:00",4013,32
"2018-06-06 01:44:00",4014,612
"2018-06-05 21:10:00",4015,35
"2018-06-05 21:05:00",4016,943
"2018-06-05 07:50:00",4017,581
"2018-06-05 07:29:00",4018,35
"2018-06-05 01:32:00",4019,31
"2018-06-05 01:31:00",4020,13
"2018-06-05 01:31:00",4021,1111
"2018-05-31 04:12:00",4022,524
"2018-05-29 07:43:00",4023,15
"2018-05-28 01:59:00",4024,50
"2018-05-26 07:48:00",4025,20
"2018-05-25 07:50:00",4026,20
"2018-05-24 08:01:00",4027,17
"2018-05-23 07:22:00",4028,27
"2018-06-12 02:38:00",4029,0
"2018-06-11 23:29:00",4030,2
"2018-06-09 04:26:00",4031,4
"2018-06-08 02:32:00",4032,0
"2018-06-07 21:40:00",4033,2
"2018-06-05 02:00:00",4034,4
"2018-06-03 23:49:00",4035,2
"2018-06-02 01:14:00",4036,0
"2018-06-01 22:53:00",4037,7
"2018-06-01 05:15:00",4038,0
"2018-06-01 04:19:00",4039,0
"2018-05-31 22:47:00",4040,0
"2018-05-31 05:29:00",4041,0
"2018-05-29 23:26:00",4042,1
"2018-05-29 04:02:00",4043,0
"2018-05-29 02:33:00",4044,0
"2018-05-28 04:05:00",4045,1
"2018-05-28 01:05:00",4046,3
"2018-05-28 01:04:00",4047,0
"2018-05-27 01:16:00",4048,0
"2018-05-27 01:16:00",4049,0
"2018-05-25 07:06:00",4050,5
"2018-05-23 22:30:00",4051,2
"2018-05-23 03:07:00",4052,9
"2018-05-22 02:38:00",4053,2
"2018-05-21 22:47:00",4054,2
"2018-05-21 04:17:00",4055,1
"2018-05-20 23:19:00",4056,0
"2018-05-20 07:23:00",4057,2
"2018-05-20 03:56:00",4058,0
"2018-05-20 00:16:00",4059,1
"2018-05-19 23:00:00",4060,1
"2018-05-17 07:35:00",4061,3
"2018-05-17 01:41:00",4062,0
"2018-05-17 01:31:00",4063,1
"2018-05-16 23:18:00",4064,0
"2018-05-16 22:39:00",4065,0
"2018-05-16 22:38:00",4066,0
"2018-05-15 23:37:00",4067,0
"2018-05-15 22:55:00",4068,0
"2018-05-15 01:41:00",4069,0
"2018-05-14 22:39:00",4070,1
"2018-05-14 07:07:00",4071,0
"2018-05-13 22:57:00",4072,1
"2018-05-13 02:14:00",4073,1
"2018-05-12 23:08:00",4074,3
"2018-05-11 08:21:00",4075,0
"2018-05-11 03:20:00",4076,1
"2018-05-10 03:32:00",4077,1
"2018-05-08 22:44:00",4078,0
"2018-05-08 02:12:00",4079,3
"2018-05-07 07:55:00",4080,5
"2018-05-06 02:40:00",4081,2
"2018-05-05 21:49:00",4082,5
"2018-05-04 00:45:00",4083,0
"2018-05-04 00:30:00",4084,0
"2018-05-02 07:52:00",4085,2
"2018-04-28 01:12:00",4086,2
"2018-04-26 07:19:00",4087,2
"2018-04-25 08:03:00",4088,0
"2018-04-25 00:12:00",4089,3
"2018-04-24 01:51:00",4090,3
"2018-04-23 22:51:00",4091,0
"2018-04-22 22:42:00",4092,3
"2018-04-21 02:05:00",4093,3
"2018-04-20 02:06:00",4094,2
"2018-04-09 03:46:00",4095,1
"2018-04-08 07:29:00",4096,2
"2018-04-07 07:00:00",4097,2
"2018-04-06 23:21:00",4098,2
"2018-04-06 01:53:00",4099,3
"2018-04-04 02:32:00",4100,4
"2018-04-03 09:23:00",4101,2
"2018-04-03 07:11:00",4102,5
"2018-04-02 04:16:00",4103,4
"2018-04-01 06:13:00",4104,0
"2018-03-31 08:34:00",4105,1
"2018-03-31 02:41:00",4106,17
"2018-03-29 13:00:00",4107,18
"2018-03-29 08:13:00",4108,26
"2018-03-29 07:36:00",4109,1
"2018-03-28 20:42:00",4110,20
"2018-03-28 08:40:00",4111,18
"2018-03-27 05:36:00",4112,10
"2018-03-25 22:38:00",4113,4
"2018-03-25 08:29:00",4114,0
"2018-03-25 07:56:00",4115,2
"2018-03-23 08:34:00",4116,0
"2018-03-23 04:13:00",4117,0
"2018-03-22 22:11:00",4118,1
"2018-03-22 03:16:00",4119,0
"2018-03-22 00:06:00",4120,1
"2018-03-21 08:26:00",4121,0
"2018-03-20 06:30:00",4122,0
"2018-03-20 01:56:00",4123,0
"2018-03-18 07:42:00",4124,4
"2018-03-18 04:03:00",4125,1
"2018-03-17 05:27:00",4126,0
"2018-03-14 08:05:00",4127,0
"2018-03-13 07:43:00",4128,0
"2018-03-13 07:36:00",4129,0
"2018-03-11 02:13:00",4130,2
"2018-03-09 22:53:00",4131,3
"2018-03-09 08:11:00",4132,2
"2018-03-09 07:03:00",4133,1
"2018-03-08 08:41:00",4134,0
"2018-03-08 07:35:00",4135,3
"2018-03-08 04:57:00",4136,0
"2018-03-07 22:47:00",4137,2
"2018-03-07 22:03:00",4138,2
"2018-03-06 22:12:00",4139,0
"2018-03-06 09:42:00",4140,0
"2018-03-05 23:11:00",4141,0
"2018-03-05 08:36:00",4142,1
"2018-03-05 03:17:00",4143,3
"2018-03-05 02:11:00",4144,1
"2018-03-04 23:02:00",4145,5
"2018-03-04 05:07:00",4146,3
"2018-03-04 02:55:00",4147,1
"2018-03-03 02:45:00",4148,1
"2018-03-02 02:47:00",4149,1
"2018-03-01 22:31:00",4150,2
"2018-03-01 22:28:00",4151,0
"2018-03-01 03:18:00",4152,3
"2018-03-01 01:57:00",4153,477
"2018-02-28 23:00:00",4154,1
"2018-02-28 22:21:00",4155,349
"2018-02-28 08:26:00",4156,0
"2018-02-28 07:40:00",4157,0
"2018-02-27 07:48:00",4158,4
"2018-02-26 07:58:00",4159,5
"2018-02-24 05:07:00",4160,7
"2018-02-23 07:16:00",4161,4
"2018-02-22 08:33:00",4162,0
"2018-02-22 07:14:00",4163,1
"2018-02-22 04:44:00",4164,3
"2018-02-20 07:33:00",4165,5
"2018-02-20 03:48:00",4166,4
"2018-02-17 03:31:00",4167,3
"2018-02-11 07:29:00",4168,1
"2018-02-08 07:25:00",4169,6
"2018-02-08 06:40:00",4170,5
"2018-02-06 07:36:00",4171,0
"2018-02-03 06:09:00",4172,5
"2018-01-31 07:49:00",4173,3
"2018-01-30 08:00:00",4174,7
"2018-01-29 04:44:00",4175,4
"2018-01-26 07:25:00",4176,3
"2018-01-26 05:51:00",4177,2
"2018-01-25 05:11:00",4178,1
"2018-01-25 03:59:00",4179,0
"2018-01-24 08:17:00",4180,1
"2018-01-24 07:12:00",4181,2
"2018-01-24 05:12:00",4182,4
"2018-01-23 09:27:00",4183,3
"2018-01-23 07:06:00",4184,3
"2018-01-23 06:40:00",4185,2
"2018-01-23 05:03:00",4186,3
"2018-01-22 09:00:00",4187,2
"2018-01-20 09:18:00",4188,1
"2018-01-20 07:41:00",4189,1
"2018-01-20 04:15:00",4190,2
"2018-01-19 01:03:00",4191,11
"2018-01-18 07:23:00",4192,3
"2018-01-15 07:37:00",4193,6
"2018-01-14 02:53:00",4194,1
"2018-01-13 07:07:00",4195,2
"2018-01-12 08:21:00",4196,0
"2018-01-12 06:01:00",4197,2
"2018-01-10 08:10:00",4198,0
"2018-01-10 07:12:00",4199,1
"2018-01-09 05:46:00",4200,8
"2018-01-08 08:24:00",4201,0
"2018-01-08 07:14:00",4202,4
"2018-01-08 07:02:00",4203,1
"2018-01-07 08:42:00",4204,1
"2018-01-07 08:27:00",4205,1
"2018-01-07 08:00:00",4206,3
"2018-01-06 09:06:00",4207,0
"2018-01-06 07:16:00",4208,1
"2018-01-06 06:24:00",4209,4
"2018-01-05 08:06:00",4210,3
